STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME_PERIOD,Time,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1987,,1.725,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1988,,1.921,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1989,,2.462,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1990,,3.139,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1991,,3.523,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1992,,3.85,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1993,,3.786,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1994,,4.105,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1995,,3.68,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1996,,3.367,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1997,,3.396,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1998,,3.809,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1999,,4.286,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2000,,4.391,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2001,,4.992,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2002,,5.346,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2003,,6.02,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2004,,5.954,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2005,,6.145,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2006,,6.26,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2007,,6.255,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2008,,6.704,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2009,,7.262,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2010,,7.342,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2011,,7.21,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2012,,7.228,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2013,,7.565,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,7.552,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2015,,7.658,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,7.487,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,7.407,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2018,,7.105,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2019,,7.355,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1980,,22.964,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1981,,23.594,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1982,,25.04,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1983,,25.39,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1984,,24.059,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1985,,23.476,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1986,,22.91,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1987,,22.867,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1988,,22.547,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1989,,22.224,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1990,,23.683,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1991,,23.634,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1992,,24.065,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1993,,24.172,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1994,,22.898,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1995,,22.082,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1996,,21.001,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1997,,20.319,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1998,,20.271,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1999,,19.576,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2000,,18.98,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2001,,19.08,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2002,,19.863,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2003,,20.54,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2004,,20.386,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2005,,19.913,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2006,,16.428,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2007,,15.737,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2008,,15.474,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2009,,17.072,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2010,,17.463,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2011,,17.537,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2012,,17.923,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2013,,18.132,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,17.929,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2015,,17.596,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,17.468,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,16.649,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2018,,16.318,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2019,,16.321,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2020,,18.921,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2021,,18.671,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2022,,17.565,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1980,,16.366,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1981,,16.513,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1982,,16.983,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1983,,16.686,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1984,,15.987,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1985,,16.348,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1986,,16.574,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1987,,17.606,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1988,,18.751,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1989,,20.284,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1990,,20.153,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1991,,20.569,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1992,,20.25,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1993,,18.8,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1994,,18.14,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1995,,17.617,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1996,,17.562,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1997,,18.577,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1998,,19.11,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1999,,18.459,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2000,,18.259,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2001,,17.629,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2002,,18.208,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2003,,17.574,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2004,,16.702,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2005,,19.927,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2006,,20.039,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2007,,20.671,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2008,,22.629,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2009,,23.561,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2010,,23.429,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2011,,22.933,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2012,,22.79,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2013,,21.26,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,21.129,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2015,,20.04,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,19.65,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,18.652,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2018,,19.455,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2019,,23.642,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2020,,21.978,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2021,,20.825,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1980,,16.121,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1985,,17.198,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1988,,19.971,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1989,,20.866,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1990,,21.55,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1991,,22.458,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1992,,23.346,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1993,,23.261,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1994,,23.081,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1995,,22.474,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1996,,21.681,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1997,,21.183,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1998,,22.634,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1999,,22.552,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2000,,20.411,,A,,,,,,,
